# PROVENANCE MAP — one row per ledger section (§685.5 / §687; machine-derived, ADDITIVE, never a rewrite of history)
# status: OPUS-TEXT/FABLE-TEXT = the section's own header names a seat · TRAILER-* = recovered from the
# introducing commit's Co-Authored-By (the §685.5(ii) route, validated 26/28 at the §238–§274 boundary)
# UNKNOWN = neither channel names a seat — these are what the owner's rule leaves genuinely owed.
#   reproduces every committed row byte-for-byte — see tests/scripts/provenanceMap.test.js arm 1)
# Regenerate: node scripts/audit/provenance-map.mjs --map docs/PROVENANCE_MAP.tsv --write docs/PROVENANCE_MAP.tsv
# Walked at: refs/heads/review-fixes-2026-07-08 = d6828148df837d5dc0ccc7ed742197dd13b65a9c (rows are ADDITIVE; the generator REFUSES to write unless it first
#   reproduces every committed row byte-for-byte — see tests/scripts/provenanceMap.test.js arm 1)
section	odq_line	status	trailer	intro_commit	discharge	header
§439	17617	UNKNOWN	NONE	49dd3ff62		§439 — THE SECOND SUCCESSION EXECUTED (OWNER SWITCHING NOW): ALL FOUR LANES ORDERED TO STOP POINTS; THE HANDOF
§440	17707	TRAILER-FABLE	Fable 5	153cab4f0		§440 — THE SUCCESSOR SEATED (2026-08-22 ~19:45 CDT): T2H's GATE DID NOT SURVIVE THE SWITCH — RE-FIRED DETACHED
§441	17763	TRAILER-FABLE	Fable 5	4c4ee0708		§441 — THE UNDERCITY CHARTER RULED AFTER A THREE-LENS SKEPTIC PANEL: FOUR STOP-CLASS DEFECTS CURED BY RULING, 
§442	17931	TRAILER-FABLE	Fable 5	4c4ee0708		§442 — T2H LANDED (THE 26TH): RUN 2 GREEN ON THE TWO-PART READING, CAS b10ed1a1 → 84e06412; WEB-1's LANDING GO
§443	17992	TRAILER-FABLE	Fable 5	b0f710ece		§443 — T2R's SECOND-RED STOP RULED: THE OBSERVED-SHAPE READER WALKER REFUSES A NEW READER OF A PULSE-WRITTEN K
§444	18047	TRAILER-FABLE	Fable 5	66645412a		§444 — T2R COMPLETE AT f65b3ff3 (§443 EXECUTED, READY, PINNED); TE-T2N DISPATCHED AT THE FREED SEAT (2026-08-2
§445	18076	TRAILER-FABLE	Fable 5	c542dd390		§445 — T2Q COMPLETE AT cc9ef856 (ONE REAL DEFECT FOUND AND CURED); THE RULED UNDERCITY CHARTER RATIFIED (24/24
§446	18149	TRAILER-FABLE	Fable 5	7787c3130		§446 — WEB-1 LANDED (THE 27TH): MIGRATION 197 ON THE BRANCH, THE WEBSITE FAMILY FOUNDED; WEB-4's GO ISSUED; WE
§447	18193	TRAILER-FABLE	Fable 5	a464e0d69		§447 — OWNER DIRECTIVE (in-chat, 2026-08-22 ~22:30 CDT): THE SEAT MODEL RESTATED — FABLE = MANAGER / ARCHITECT
§448	18222	TRAILER-FABLE	Fable 5	cde4fa60e		§448 — OWNER DIRECTIVE (in-chat, 2026-08-22 ~22:45 CDT): THE CHAIR'S 5-HOUR USAGE WINDOW WILL CLOSE OFTEN — PR
§449	18253	TRAILER-FABLE	Fable 5	3fc486162		§449 — THE OWNER'S WHOLE-PRODUCT QUESTION ANSWERED FROM A FOUR-LENS RECON; THREE PAID-SURFACE HONESTY FINDINGS
§450	18299	TRAILER-FABLE	Fable 5	dd8fab40a		§450 — WEB-4 LANDED (THE 28TH): THE sim_address_chain REGISTRY ROW; WEB-5's GO ISSUED (2026-08-22 ~23:40 CDT)
§451	18325	TRAILER-FABLE	Fable 5	6a9c1ee93		§451 — UC-0 BUILT AT a5c6c4fa (THE UNDERCITY TRAIN'S FIRST CAR; THE WALLS HOME FOUND; ONE MEMBER-CAUSED RED CU
§452	18371	TRAILER-FABLE	Fable 5	d075f6461		§452 — OWNER DIRECTIVE (in-chat, 2026-08-23 ~00:15 CDT): THE DWELLINGS GRAMMAR CARRIES HALLWAYS AND LONG HALLW
§453	18396	TRAILER-FABLE	Fable 5	20230be60		§453 — OWNER DIRECTIVE (in-chat, 2026-08-22 ~21:35 CDT): CLOSETS AND PANTRIES — STORAGE AND SERVICE CELLS ARE 
§454	18419	TRAILER-FABLE	Fable 5	a31aa150d		§454 — WEB-5 LANDED (THE 29TH): IMPORT-VS-RESTORE SEMANTICS; WEB-6's GO ISSUED; MF-T2H's PENDING LANDED FLIP D
§455	18459	TRAILER-FABLE	Fable 5	b758db6dc		§455 — WEB-2 BUILT AT 1d93458a (THE RETENTION NUMBERS; MIGRATION 198 — THE FIRST DESTRUCTIVE ONE); A TWELFTH M
§456	18522	TRAILER-FABLE	Fable 5	bdbe517f9		§456 — OWNER ORDER (in-chat, 2026-08-22 22:10 CDT): THE DWELLINGS PROGRAM RUNS AFTER ITS RESEARCH — NOT POST-E
§457	18552	TRAILER-FABLE	Fable 5	246b05f58		§457 — THE HOLD-UP DIAGNOSED: THE SHARED LOCK-DIR EXPORT DOES NOT SURVIVE THE HARNESS'S FRESH SHELL PER COMMAN
§458	18586	TRAILER-FABLE	Fable 5	8ad5db9ea		§458 — WEB-6 LANDED (THE 30TH): THE ANON-CEILING DISCLOSURE LIT, §320.3 CLOSED; WEB-7's GO ISSUED — THE LAST W
§459	18609	TRAILER-FABLE	Fable 5	18f4496ad		§459 — UC-3 BUILT AT 64a4b259 (THE STATIC COMPONENTS: THE TERRAIN LICENSE READ FROM THE DATA, THE FLOODPLAIN R
§460	18645	TRAILER-FABLE	Fable 5	968fbd693		§460 — THE FIRST USAGE-WINDOW CLOSURE, SURVIVED BY THE CARD: FOUR LANES DIED MID-TURN (~22:50 CDT), FOUR RESUM
§461	18697	TRAILER-FABLE	Fable 5	3f1c53a88		§461 — WEB-7 LANDED (THE 31ST): THE WEBSITE TRAIN IS ON THE BRANCH; THE MAP STACK'S STACKED LANDING GO ISSUED 
§462	18726	TRAILER-FABLE	Fable 5	bbac732c8		§462 — R-INST-2 DELIVERED (TRADE, COMMERCE AND CRAFTS — 124 ENTRIES / 20 FAMILIES AT DEPTH, 582 KB): THE ENGLI
§463	18792	TRAILER-FABLE	Fable 5	95a971989		§463 — WEB-3 AND HK-A COMPLETE AND PINNED (THE BUILD SHOP IS EMPTY OF CODE CARS UNTIL T2R LANDS); TWO MORE RES
§464	18853	TRAILER-FABLE	Fable 5	d26645ac3		§464 — OWNER GRANT RE-AFFIRMED (in-chat, 2026-08-23 01:10 CDT): "I LEAVE ALL DECISIONS TO YOU … FOR ANY CURREN
§465	18910	TRAILER-FABLE	Fable 5	74baf6b2f		§465 — OWNER ORDER (in-chat, 2026-08-23 01:15 CDT): "LIMIT THE MAX LANES TO 2 FOR NOW" — THE CAP DROPS FROM FO
§466	18955	TRAILER-FABLE	Fable 5	8ba2f8dc6		§466 — THE CIRCULATION + STORAGE ADDENDUM DELIVERED (281 KB; 23 OF 25 UNITS AT DEPTH; THE THREE DOSSIERS CONVE
§467	19011	TRAILER-FABLE	Fable 5	4d05e8875		§467 — THE MAP STACK LANDED (LANDINGS 32–35: MF-T2J, MF-T2K, MF-T2L, MF-T2M): THE D3a MAP ENGINE CORE IS ON TH
§468	19064	TRAILER-FABLE	Fable 5	84ca4c6dc		§468 — THE SECOND WINDOW CLOSURE (~01:45 → 05:20 CDT) SURVIVED: THE PRODUCERS' LANDING RESUMED AT ITS CONVICTE
§469	19080	TRAILER-FABLE	Fable 5	4ffaad2aa		§469 — THE PRODUCERS' LANDING HELD AT 3008719a ON A REAL MEMBER STOP (MF-T2R'S LOCAL `clamp` — THE BANKED-FAIL
§470	19115	TRAILER-FABLE	Fable 5	cfd18afb6		§470 — THE WEBSITE-2 CHARTER COLLECTED (FOUR CARS + ONE PRICED; TWO MEASURED FACTS RESHAPE THE §464.2 RULINGS)
§471	19179	TRAILER-FABLE	Fable 5	09420574b		§471 — THE WEBSITE-2 CHARTER RULED AFTER THE SKEPTIC PASS (ONE STOP, SIX MUST-FIXES, TWO NOTES; THE LOAD-BEARI
§472	19245	TRAILER-FABLE	Fable 5	f32c7008c		§472 — THE PRODUCER TRAIN LANDED (LANDINGS 36–38: MF-T2R, MF-T2Q, MF-T2N) AFTER THE §469 IN-TRAIN CURE; EVERY 
§473	19289	TRAILER-FABLE	Fable 5	e79232230		§473 — THE WEBSITE-2 CHARTER RULED-AS-AMENDED (9/9 §471 ITEMS + THREE REFINEMENTS); R-INST-3 RESUMED IN THE SE
§474	19323	TRAILER-FABLE	Fable 5	db3e91db8		§474 — THE UC-0 + UC-3 LANDING HELD AT 006c07be ON A REAL MEMBER STOP (UC-0'S A6: A TEXT-TOKEN CENSUS PINNED T
§475	19361	TRAILER-FABLE	Fable 5	b4554fb47		§475 — THE UC STACK'S TERMINAL RED AT 0ccd5794 ON A SECOND UC-0 CLASS: cohesionWeave.js IS AN EDGE-SHARED BUND
§476	19404	TRAILER-FABLE	Fable 5	082af5e1e		§476 — R-INST-3 DELIVERED AT DEPTH (370 KB; 16/16 FAMILIES; THE KILLED SUB-LANES RECOVERED FROM THEIR TRANSCRI
§477	19456	TRAILER-FABLE	Fable 5	f978fd21f		§477 — UC-0 + UC-3 LANDED (LANDINGS 39–40) AFTER TWO IN-TRAIN CURES: `src/domain/undercity/` IS ON THE BRANCH;
§478	19491	TRAILER-FABLE	Fable 5	743cf0850		§478 — WEB-2 LANDED (THE 41ST): MIGRATION 198 — THE RETENTION NUMBERS, THE PROGRAM'S FIRST DESTRUCTIVE MIGRATI
§479	19535	TRAILER-FABLE	Fable 5	0dfc543a0		§479 — WEB-3 LANDED (THE 42ND): MIGRATION 199 ON THE BRANCH — THE REFERRAL FUNNEL MEASURABLE; A THIRD SPECIMEN
§480	19578	TRAILER-FABLE	Fable 5	6394408a4		§480 — MF-UC1 BUILT AND HOLDING (THE SEWER LADDER + WELLS/CISTERNS): WEIGHT SET B CHOSEN BY MEASUREMENT OVER 4
§481	19641	TRAILER-FABLE	Fable 5	1ec8b5a84		§481 — THE OWNER ASKED WHY FABLE DRAINED SO FAST: MEASURED FROM THE TRANSCRIPTS, THREE-QUARTERS OF ALL SPEND W
§482	19664	TRAILER-FABLE	Fable 5	9c53204e0		§482 — OWNER DIRECTIVE: "DW program before the code-review ultra" — THE DWELLINGS BUILD MOVES AHEAD OF THE §29
§483	19688	TRAILER-FABLE	Fable 5	8af7e78d9		§483 — HK-A LANDED (THE 43RD): THE CLANDESTINE-FACET KEY CURED, MF-T2H FLIPPED LANDED, THE FILENAME GUARD LIVE
§484	19724	OPUS-TEXT	Fable 5	84cc3d498		§484 — OWNER DIRECTIVE: EVERYTHING RUNS ON OPUS 5 FOR NOW; FABLE VALIDATES RETROACTIVELY WHEN THE OWNER SAYS S
§485	19760	OPUS-TEXT	Fable 5	cd36297c9		§485 — R-INST-4 DELIVERED `[OPUS-RUN · FABLE-VALIDATION OWED]` (399 KB; 13/13 FAMILIES AT DEPTH; 46-ITEM LEDGE
§486	19818	OPUS-TEXT	Fable 5	d0ebd0af6		§486 — UC-1 LANDED (THE 44TH) `[OPUS-RUN · FABLE-VALIDATION OWED]`: THE SEWER LADDER + WELLS ON THE BRANCH, 16
§487	19856	OPUS-TEXT	Fable 5	9078ad0b1		§487 — MF-UC4 BUILT AND HOLDING `[OPUS-RUN · FABLE-VALIDATION OWED]`: THE FLAG MINTED DARK, THE PERSISTED HIGH
§488	19913	OPUS-TEXT	Fable 5	3967b5c26		§488 — R-INST-5 DELIVERED `[OPUS-RUN · FABLE-VALIDATION OWED]` (361 KB; 32 ENTRIES / 11 FAMILIES; 54-ITEM LEDG
§489	19975	TRAILER-FABLE	Fable 5	95332455c		§489 — UC-4's LANDING STOPPED AT THE TERMINAL ON A SIXTH FLAG-BILL SURFACE NO LANE SWEEP CAN SEE; RULED: PAID 
§490	20020	OPUS-TEXT	Fable 5	85d33a5b3		§490 — UC-4 LANDED (THE 45TH) `[OPUS-RUN · FABLE-VALIDATION OWED]` AFTER THE §489 CURE: THE UNDERCITY FLAG AND
§491	20088	TRAILER-FABLE	Fable 5	3ea53894b		§491 — THE OWNER ASKED "HOW DO WE FIX THESE?": THE RESEARCH-EXPOSED DEFECTS SPLIT INTO A CATALOG-HYGIENE TRAIN
§492	20135	TRAILER-FABLE	Fable 5	692c1b5bd		§492 — OWNER: "Do it" — THE §491 PLAN IS GO; THE CH CHARTER COMPILE IS PREPARED AND DISPATCHES AT THE FIRST FR
§493	20160	OPUS-TEXT	Fable 5	9afda2e9d		§493 — ⭐⭐ DW-R RESEARCH IS COMPLETE: R-INST-6 DELIVERED `[OPUS-RUN · FABLE-VALIDATION OWED]` (344 KB; 28 ENTRI
§494	20244	TRAILER-FABLE	Fable 5	8f1941d83		§494 — OWNER DIRECTIVE (in-chat, 2026-08-23 14:19 CDT): HOVER MUST HALO THE **PROPERTY LINE**, NOT THE BUILDIN
§495	20322	TRAILER-FABLE	Fable 5	62acaebb2		§495 — THE OWNER'S "ONE MORE PASS" IS RIGHT, AND §494.2(b) WAS WRONG: THE CARTOGRAPHY BLOCK'S PARCEL ROWS ALRE
§496	20388	OPUS-TEXT	Fable 5	5b3540f85		§496 — UC-2 LANDED (THE 46TH) `[OPUS-RUN]` — THE BUILD SHOP IS EMPTY OF CARS FOR THE FIRST TIME SINCE §442; DW
§497	20482	TRAILER-FABLE	Fable 5	a02c9f752		§497 — OWNER OVERRULES THE CHAIR'S R2: THE MINIMUM PROGRAM IS A TRUTH FROM THE DOSSIERS AND AN **INPUT TO ALLO
§498	20538	TRAILER-FABLE	Fable 5	2ecdceb86		§498 — OWNER DEFINES "ESTATE" AS AN **OWNERSHIP SET, NOT AN ADJACENCY**, AND ANSWERS THE ORDERING QUESTION: AS
§499	20591	TRAILER-FABLE	Fable 5	ac671ca7d		§499 — OWNER: "COMPREHENSIVELY ARCHITECT THE CODE OUT AND THEN SLOT IT APPROPRIATELY INTO EVERYTHING BEFORE TH
§500	20674	TRAILER-FABLE	Fable 5	ac671ca7d		§500 — OWNER: "WITH ACQUISITION ALSO COMES THE REVERSE" — SPLIT, SWAP AND DISSOLUTION TYPED; THE REMEMBERED ME
§501	20717	OPUS-TEXT	Fable 5	03842512b		§501 — THE CATALOG-HYGIENE CHARTER COMPILED `[OPUS-RUN]` (86.5 KB): THE MIS-INFERENCE SET IS **FOUR, NOT THREE
§502	20796	OPUS-TEXT	Fable 5	54cc2f6d6		§502 — ⭐⭐ THE DWELLINGS CHARTER (164.5 KB) AND ITS CODE ARCHITECTURE (103.6 KB) DELIVERED `[OPUS-RUN]`: SIX RE
§503	20883	TRAILER-FABLE	Fable 5	a186a4654		§503 — THE CH SKEPTIC PANEL REFUTES ITS OWN CHARTER'S HEADLINE AND THE CHAIR'S §491 FRAMING: **`facetOf` IS CA
§504	20967	TRAILER-FABLE	Fable 5	9d1b85a85		§504 — THE DW SKEPTIC PANEL: **NOT SAFE TO RATIFY** — THE CAPACITY THEOREM AND THE MERGE THEOREM BOTH REFUTED 
§505	21054	OPUS-TEXT	Fable 5	b2a2e6aec		§505 — MF-CH1 BUILT AND HOLDING `[OPUS-RUN]`: THE FACET CHOKEPOINT STOPS READING WORDS THAT ARE NOT THERE — **
§506	21130	TRAILER-FABLE	Fable 5	e7b8987dc		§506 — ⭐⭐ THE DWELLINGS CHARTER IS **RATIFIED** AS AMENDED (237.5 KB + 141.7 KB): A SCALE ALREADY EXISTED AND 
§507	21218	OPUS-TEXT	Fable 5	1b6c2e088		§507 — MF-CH1 LANDED (THE 47TH) `[OPUS-RUN · FABLE-VALIDATION OWED]`: THE FACET CHOKEPOINT NO LONGER READS WOR
§508	21292	TRAILER-FABLE	Fable 5	1159f7d9c		§508 — OWNER: "you can now go up to 4 lanes now" — THE CAP DOUBLES; THREE DISJOINT-FILE LANES DISPATCHED AT ON
§509	21325	TRAILER-FABLE	Fable 5	1159f7d9c		§509 — CG-1: HALF A SHIPPED AND HALF B IS A **STOP** — THE RATIFIED CAP RULE CANNOT CURE THE THROW AT ANY VALU
§510	21398	TRAILER-FABLE	Fable 5	1159f7d9c		§510 — OWNER RE-AFFIRMS THE BLANKET GRANT ("all permissions required now and in the future to those that pop u
§511	21416	TRAILER-FABLE	Fable 5	8a3ef30f7		§511 — "WHAT'S TAKING SO LONG": MEASURED — **THE BOX, NOT THE LANES.** LOAD 21/34/42 ON 8 CORES, NINE VITEST W
§512	21470	TRAILER-FABLE	Fable 5	fb14956d4		§512 — "WHAT IS TAKING SO LONG **IN THE LANES**": THE PER-LANE BREAKDOWN, MEASURED — SERIAL MUTANT DRIVES AND 
§513	21522	OPUS-TEXT	Fable 5	0a2613563		§513 — MF-CG1 LANDED (THE 48TH) `[OPUS-RUN]`: THE CARTOGRAPHY STAGE FINALLY HAS A REAL-PIPELINE GROUND; **THE 
§514	21575	TRAILER-FABLE	Fable 5	a2f09a88b		§514 — ⭐⭐ THE OWNER SITS THE BANDS: ALL EIGHT OWNER-CLASS ROWS ANSWERED, AND TWO OF THEM ARE NOT DIALS AT ALL 
§515	21665	TRAILER-FABLE	Fable 5	b9f42cf7b		§515 — ⭐⭐ "THEN THOSE ARE MY ANSWERS" — THE BAND SITTING IS **SIGNED AND CLOSED**; THE SIGNATURE IS AN INSTRUM
§516	21709	TRAILER-FABLE	Fable 5	5c8d937a7		§516 — "WHY IS IMPLEMENTATION SLOWER THAN BEFORE": IT IS, AND THE DOMINANT CAUSE IS THE CHAIR'S — **THE LAST S
§517	21750	TRAILER-FABLE	Fable 5	cd321ff20		§517 — THE B8 VERDICT: THE LOOP IS BUILDABLE, ITS HOME ALREADY EXISTS AND LIGHTS WITH THE ESTATE WAVE — BUT **
§518	21823	TRAILER-FABLE	Fable 5	9b801eef3		§518 — OWNER SIGNS THE SCHEMA CALL: **OWNERSHIP IS FACTION-SCOPED**; THE HOUSEHOLD REFUSAL STANDS; CG-1b DISPA
§519	21857	TRAILER-FABLE	Fable 5	5bbc3b7c6		§519 — ⛔ OWNER CORRECTS §518: **NOT FACTIONS — POWERS.** THE ENGINE ALREADY DEFINES THEM, THEY ARE A SMALL BOU
§520	21911	TRAILER-FABLE	Fable 5	319b79891		§520 — ⛔ THE CHAIR SHIPPED A FLAG THAT DOES NOT EXIST TO FOUR LANES; MF-CH2A IS READY AND MF-CH2B STOPS AT DRA
§521	21984	TRAILER-FABLE	Fable 5	a37fdcb14		§521 — MF-UC5 COMPLETE — THE UNDERCITY TRAIN IS BUILT END TO END; ⛔ **`git grep` IS BLIND TO UNTRACKED FILES, 
§522	22051	TRAILER-FABLE	Fable 5	3ae086f56		§522 — MF-WEB8 BUILT AND HOLDING: THE FULL 19-ROW PAYWALL AUDIT — **ONLY TWO ROWS ARE ADVERTISED-BUT-UNGATED A
§523	22119	TRAILER-FABLE	Fable 5	0a4d39808		§523 — OWNER: "i leave all judgements to you" — THE THREE VIEWING PAYWALLS RULED, AND THE **LINE** THAT RULED 
§524	22184	TRAILER-FABLE	Fable 5	250a133da		§524 — OWNER RULES EXPORT: **PAID, AND INCLUDED IN THE $2.99 DOSSIER EXPORT** — VERIFIED AGAINST THE CODE, WHI
§525	22234	TRAILER-FABLE	Fable 5	a8b052cee		§525 — ⭐⭐ MF-CG1b BUILT: **287 OF 504 → 0 OF 504** — EVERY SETTLEMENT CAN DRAW A MAP; THE CONVERGENCE PROBE RE
§526	22303	TRAILER-FABLE	Fable 5	f2d67999f		§526 — ⭐⭐ THE AD CHARTER REFUTES ITS OWN PREMISE: **AN ILLUSTRATED PROGRAM ALREADY EXISTS, IS LANDED AND IS FR
§527	22378	TRAILER-FABLE	Fable 5	f5aa0d301		§527 — CG-1b's CONFIRMATORY GATE IS **GREEN**, AND THE "FAILURE" WAS THE NINTH LYING INSTRUMENT: **A COMPOUND 
§528	22416	TRAILER-FABLE	Fable 5	2285cd762		§528 — ⭐⭐ THE SOLD PDF IS CLEAN: **NO RASTER IMAGE EXISTS IN ANY GENERATED PDF, AND NO HEIGHTMAP DATA REACHES 
§529	22489	TRAILER-FABLE	Fable 5	7ee72773c		§529 — ⛔ THE TEXTURE FORENSICS: **FMG's MIT LICENCE CONVEYS NO RIGHTS TO THE BUNDLED RASTERS** — 4 FILES PROVE
§530	22564	TRAILER-FABLE	Fable 5	5757b9d24		§530 — ⭐⭐ THE FIRST STACKED LANDING SINCE #40 IS IN (LANDINGS **49 + 50**, TWO CARS ONE GATE); MP-1 BUILT BUT 
§531	22681	TRAILER-FABLE	Fable 5	4291b5308		§531 — THE TEXTURES.COM TERMS, PRIMARY-SOURCED, CORRECT §529.5 IN THE DANGEROUS DIRECTION: **"(modified or not
§532	22744	TRAILER-FABLE	Fable 5	798fb8b98		§532 — ⭐ THE LICENCE CENSUS CONTAINED A BETTER REMEDY THAN THE CHAIR'S RULING: **104 OF THE 338 CHARGES ARE CC
§533	22801	TRAILER-FABLE	Fable 5	ee387c73b		§533 — THE SECOND STACK LANDED (**51 + 52**): FOUR CARS THROUGH TWO GATES TONIGHT; ⛔ **THE SLOT MOVED MID-ACT 
§534	22877	TRAILER-FABLE	Fable 5	d1f5fe09d		§534 — THE LICENCE VIOLATION IS STOPPED AND THE FEATURE SURVIVES: 234 DELETED, **104 CC0 RESTORED BYTE-IDENTIC
§535	22945	TRAILER-FABLE	Fable 5	362acdb58		§535 — ⭐⭐ THE AI MEDIA IS **CLEAR**: ALL 52 FILES CAME FROM ONE **PAID** ACCOUNT AND THE TERMS GRANT UNRESTRIC
§536	23026	TRAILER-FABLE	Fable 5	6548b75f8		§536 — THE STRIPPING WAS **LIVE** AND IS NOW STOPPED AT SOURCE; ⭐ THE CHAIR'S "APPROVAL-GATED DOWNLOAD" PREMIS
§537	23118	TRAILER-FABLE	Fable 5	090cad5c8		§537 — ⭐⭐ THE THIRD STACK LANDED (**53 + 54**): **THE LICENCE VIOLATION IS OFF THE BRANCH** — 255 FILES AND 14
§538	23196	TRAILER-FABLE	Fable 5	cea5e8a7f		§538 · THE STALE HEARTBEAT, TWO TIPS ONE COMMAND FROM GONE, AND THREE RULINGS ON CH-3 (2026-08-24 02:32 CDT)
§539	23283	TRAILER-FABLE	Fable 5	069970b20		§539 · DW-0 DELIVERED, AND IT CORRECTED MY DISPATCH IN TWO PLACES (2026-08-24 02:53 CDT)
§540	23367	TRAILER-FABLE	Fable 5	d61b42d06		§540 · THE GATE WAS RIGHT TO REFUSE, AND THE FAULT WAS MINE — PLUS WHAT THE DEPLOY ACTUALLY DOES (2026-08-24 0
§541	23460	TRAILER-FABLE	Fable 5	6f0c89de7		§541 · CH-5 RULED — THE DEFECT IS ONE MEMBER WIDE, AND THE SEARCH FOUND A SHIPPED DEITY-DOCTRINE VIOLATION (20
§542	23543	TRAILER-FABLE	Fable 5	999ae9f0a		§542 · THE FOURTH STACK LANDED — CARS 55 AND 56, AND THE LANE CORRECTED THE CHAIR TWICE MORE (2026-08-24 03:35
§543	23624	TRAILER-FABLE	Fable 5	62fac4dbf		§543 · THE SKEPTIC PANEL SAVED THE DW PROGRAM — THE CHARTER WOULD HAVE PINNED A FALSEHOOD WITH A TEST (2026-08
§544	23718	TRAILER-FABLE	Fable 5	ed58450b3		§544 · A CHARTER RESCUED FROM /tmp, THE 13% WAS 26.42%, AND I REVISED MY OWN §538.5 RULING (2026-08-24 04:13 C
§545	23831	TRAILER-FABLE	Fable 5	bade1d4fd		§545 · THE DECAY RUNS BOTH WAYS, AND A LANE OUT-REASONED ME ON ITS OWN CHARTER (2026-08-24 04:21 CDT)
§546	23901	TRAILER-FABLE	Fable 5	eed5cf605		§546 · R2 RULED AND EXECUTED — THE CHARTER HAS A HOME, AND A BROKEN ARM WAS HELD RATHER THAN "FIXED" (2026-08-
§547	23957	TRAILER-FABLE	Fable 5	587172b41		§547 · THE REVISED RULING BEAT ITS OWN ESTIMATE, AND A LANE CAUGHT ITSELF ONE COMMIT FROM FREEZING A BUG (2026
§548	24031	TRAILER-FABLE	Fable 5	24fb4700f		§548 · THE FIFTH STACK LANDED — CARS 57 AND 58 — AND A TRAP THAT RETURNED A *PLAUSIBLE* WRONG ANSWER (2026-08-
§549	24113	TRAILER-FABLE	Fable 5	7549d9059		§549 · FOUR SEATS REFILLED, 17 WORKTREES PRUNED — AND I DESTROYED MY OWN `$PATH` (2026-08-24 06:17 CDT)
§550	24161	TRAILER-FABLE	Fable 5	5bdd687a6		§550 · CH-4 IS FOUR TIMES ITS DESCRIPTION — AND A LANE CAUGHT MY LANE-LAW STALE (2026-08-24 06:35 CDT)
§551	24249	TRAILER-FABLE	Fable 5	57af8c7b9		§551 · THE FIXTURE UNION IS 135, NOT 82 — AND THE 84% SIGNAL WAS A METHOD ARTIFACT (2026-08-24 06:39 CDT)
§552	24341	TRAILER-FABLE	Fable 5	5995132af		§552 · I NAMED THE WRONG AXIS — THE TEST IS GRANULARITY, NOT FIXEDNESS (2026-08-24 06:43 CDT)
§553	24407	TRAILER-FABLE	Fable 5	2254a010e		§553 · 135 CONFIRMED — TWO DENOMINATORS, AND THE VOCABULARY MUST NAME WHAT THE RESEARCH HAD NO WORD FOR (2026-
§554	24479	TRAILER-FABLE	Fable 5	dcf6ae6f3		§554 · THE DEADLINE CAR IS BUILT AND GREEN — AND A CREDIT WAS NEARLY SPRAYED ONTO THE WRONG FILES (2026-08-24 
§555	24551	TRAILER-FABLE	Fable 5	286e5666f		§555 · CH-4 RULED: ADOPT THE SHAPE, DO NOT DISPATCH THE BRIEF — AND NOBODY COUNTED THE 333 DELETIONS (2026-08-
§556	24660	TRAILER-FABLE	Fable 5	ad686ce12		§556 · THE SIXTH STACK LANDED — 60 CARS — AND A LANDED CAR WAS WEARING A DRAFT PACKET (2026-08-24 08:15 CDT)
§557	24733	TRAILER-FABLE	Fable 5	8d8968168		§557 · THREE SEATS FILLED ON DISJOINT FILES; THE OWNER TOOK BACK MY OVER-GATING (2026-08-24 08:20 CDT)
§558	24794	TRAILER-FABLE	Fable 5	7675797fa		§558 · THE LONGEST POLE IS UNBLOCKED — A MEASUREMENT REFUTED MY OWN GATE (2026-08-24 08:41 CDT)
§559	24875	TRAILER-FABLE	Fable 5	84fc20569		§559 · ACCOUNT HANDOFF — THE SCRATCHPAD IS IN GIT, AND A GATE THAT READS A TREE THAT NEVER EXISTED (2026-08-24
§560	24940	TRAILER-FABLE	Fable 5	07521962e		§560 · HANDOFF CLOSED — THREE LANES STOPPED CLEAN, AND MY ENVELOPE RULING COLLIDED WITH A STANDING JUDGMENT (2
§561	25014	TRAILER-FABLE	Fable 5	18f745816		§561 · BOTH LANES DOWN — AND THE LAST TWO FINDINGS ARE CORRECTIONS TO ME (2026-08-24 08:57 CDT)
§562	25093	TRAILER-FABLE	Fable 5	d06a23d07		§562 · HANDOFF CLOSED — THE BUNDLE COUNT IS PER-FILE, AND A LANE FIXED ITS OWN PIN (2026-08-24 09:00 CDT)
§563	25136	TRAILER-FABLE	Fable 5	686c0e6a8		§563 · THE LAST GAP: A GATE OUTLIVES THE AGENT WATCHING IT (2026-08-24 09:03 CDT)
§564	25158	FABLE-TEXT	Fable 5	fa744f5e6		§564 · THE NEW ACCOUNT'S FIRST SITTING — THE VERDICT IS RED, AND THE RETRO-VALIDATION DEBT MEASURES TWO CARS (
§565	25214	FABLE-TEXT	Fable 5	c8b1af9b2		§565 · THE WINDOW PUT TO WORK — A THIRD LANE, A PARKED CAR, AND THE STANDING WAKEUP (2026-08-24 ~09:40 CDT, Fa
§566	25238	TRAILER-FABLE	Fable 5	50511a2c9		§566 · THE PROCESS DIED AND NOTHING WAS LOST — C-19 COLLECTED, BOTH CURES RESUMED MID-BILL (2026-08-24 ~10:15 
§567	25284	TRAILER-FABLE	Fable 5	75c9ed3e4		§567 · THE FABLE REVIEW OF THE DW ARCHITECTURE — RATIFIED, WITH SEVEN REFINEMENTS RULED INTO AN ADDENDUM (2026
